"","source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"54","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","124,965","0.9"
"55","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","210,912","4.7"
"56","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","172,998",NA
"57","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","396,567",NA
"58","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","193,929",NA
"59","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","364,989","13.5"
"60","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","28,487","20.6"
"61","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","58,127",NA
"62","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","54,265",NA
"63","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","21,371",NA
"64","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","94,616","56.4"
"65","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","112,390","3.5"
"66","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","50,717",NA
"67","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","80,862",NA
"68","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","63,029",NA
"69","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","216,535","11.0"
"70","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","244,627","2.9"
"71","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","321,277",NA
"72","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","329,036",NA
"73","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","220,317",NA
"74","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","4,259,400","4.0"
"75","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","2,010,744","4.5"
"76","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","2,779,034",NA
"77","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","2,112,447",NA
"78","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","2,315,171",NA
"79","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","17,894","10.1"
"80","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","23,967","17.4"
"81","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","10,217",NA
"82","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","13,349",NA
"83","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","114,462","13.9"
"84","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","93,299","10.1"
"85","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","100,301",NA
"86","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","132,029",NA
"87","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","89,523",NA
"88","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","49,712","25.1"
"89","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","58,235","18.2"
"90","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","53,628",NA
"91","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","45,429",NA
"92","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","82,484",NA
"93","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","131,241","8.0"
"94","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","174,830","23.3"
"95","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","325,412",NA
"96","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","302,506",NA
"97","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","275,079",NA
"98","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","44,874","13.2"
"99","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","71,023","9.9"
"100","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","83,535",NA
"101","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","135,804",NA
"102","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","218,975",NA
"103","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","12","12","FL","FLORIDA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","FLORIDA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","(D)","(D)"
"104","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","12","12","FL","FLORIDA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","FLORIDA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","22,386","21.7"
"105","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","12","12","FL","FLORIDA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","FLORIDA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","12,021",NA
"106","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","12","12","FL","FLORIDA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","FLORIDA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","20,436",NA
"107","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","316,181","4.4"
